Datetime,Output,AmbientHumidity,AmbientTemperature,M1_RawMaterial_1,M1_RawMaterial_2,M1_RawMaterial_3,M1_RawMaterial_4,M1_RawMaterialFeeder,M1_Zone1_Temperature,M1_Zone2_Temperature,M1_MotorAmperage,M1_MotorRPM,M1_MaterialPressure,M1_MaterialTemperature,M1_ExitZoneTemperature,M2_RawMaterial_1,M2_RawMaterial_2,M2_RawMaterial_3,M2_RawMaterial_4,M2_RawMaterialFeeder,M2_Zone1_Temperature,M2_Zone2_Temperature,M2_MotorAmperage,M2_MotorRPM,M2_MaterialPressure,M2_MaterialTemperature,M2_ExitZoneTemperature,M3_RawMaterial_1,M3_RawMaterial_2,M3_RawMaterial_3,M3_RawMaterial_4,M3_RawMaterialFeeder,M3_Zone1_Temperature,M3_Zone2_Temperature,M3_MotorAmperage,M3_MotorRPM,M3_MaterialPressure,M3_MaterialTemperature,M3_ExitZoneTemperature,Stage_1_Temperature1,Stage_1_Temperature2,Stage_1_Temperature3
2019-03-06 11:07:19,3.21,16.95,23.86,11.54,200,963,247,1270.97,72.1,71.7,76.96,10.48,424.39,80.7,75,12.59,236,601.11,257,207.24,68.97,69.06,72.5,13.92,226.07,76,59.7,9.02,186,421.16,200,197.83,78,78,335.43,13.93,240.31,69.8,65,105.7,70.8,80
2019-03-06 11:07:20,3.21,16.95,23.86,11.54,200,963,247,1287.3,72.1,71.7,76.96,10.45,430.58,80.7,75,12.59,236,601.11,257,213.54,68.97,68.91,73,13.91,225.23,76.1,59.7,9.02,186,421.16,200,200.38,78,77.9,343.31,13.82,240.36,69.8,65,105.7,70.8,80
2019-03-06 11:07:21,3.21,16.95,23.86,11.54,200,963,247,1276.2,72.1,71.7,78.03,10.48,428.24,80.7,75,12.59,236,601.11,257,200.3,69.01,69.09,73.06,13.87,229.8,76.1,59.7,9.02,186,421.16,200,215.08,78,77.9,345.95,13.64,239.74,69.8,65,105.7,71.2,80
2019-03-06 11:07:22,3.19,16.95,23.86,11.54,200,963,247,1258.6,72.1,71.7,77.49,10.55,435.61,80.7,75,12.59,236,601.11,257,175.95,68.97,69.09,72.94,13.86,231.22,76.1,59.8,9.02,186,421.16,200,185.38,78,77.9,342.48,13.69,240.53,69.8,65,105.7,70.6,80
2019-03-06 11:07:23,3.19,16.95,23.86,11.54,200,963,247,1250.09,72.1,71.7,76.69,10.48,425.82,80.7,75,12.59,236,601.11,257,236.82,68.95,69.03,72.5,13.91,227.02,76.1,59.8,9.02,186,421.16,200,168.11,78,77.9,345.77,13.67,239.85,69.8,65,105.7,70.6,80
2019-03-06 11:07:24,3.22,16.95,23.86,11.54,200,963,247,1260.55,72.1,71.8,76.69,10.52,427.76,80.7,75,12.59,236,601.11,257,204.36,68.98,69.08,72.5,13.87,226.47,76.2,59.9,9.02,186,421.16,200,181.8,78,77.9,340.03,13.61,240.12,69.8,65,105.9,70.8,80
2019-03-06 11:07:25,3.22,16.95,23.86,11.54,200,963,247,1282.61,72.1,71.8,75.88,10.45,428.24,80.7,75,12.59,236,601.11,257,197.91,68.98,69.06,73.06,13.92,228.18,76,60,9.02,186,421.16,200,204.33,78,77.9,336.77,13.71,239.79,69.8,65,105.9,70.5,80
2019-03-06 11:07:26,3.18,16.95,23.86,11.54,200,963,247,1265.14,72.1,71.8,77.22,10.48,430.58,80.7,75,12.59,236,601.11,257,205.39,68.97,69.07,72.94,13.89,231.28,76.2,60,9.02,186,421.16,200,179.98,78,77.9,343.54,13.77,239.78,69.8,65,105.9,70.8,80
2019-03-06 11:07:27,3.18,16.95,23.86,11.54,200,963,247,1266.58,72.1,71.8,77.49,10.52,429.03,80.7,75,12.59,236,601.11,257,195.22,69.01,69.01,72.56,13.93,231.83,76,60.1,9.02,186,421.16,200,178.63,78,77.9,338.95,13.6,240.37,69.8,65,105.6,71,80
2019-03-06 11:07:28,3.18,16.95,23.86,11.54,200,963,247,1281.66,72.1,71.8,77.22,10.52,436,80.7,75,12.59,236,601.11,257,211.58,69.01,69.08,72.75,13.91,229.23,76.2,60.2,9.02,186,421.16,200,215.02,78,77.9,340.47,13.78,239.75,69.8,65,105.6,70.8,80
2019-03-06 11:07:29,3.19,16.95,23.86,11.54,200,963,247,1254.81,72.1,71.9,76.42,10.55,430.15,80.7,75,12.59,236,601.11,257,197.48,68.95,69.03,72.69,13.87,227.58,76.2,60.2,9.02,186,421.16,200,184.07,78,77.8,335.68,13.62,240.02,69.8,65,105.6,70.7,80
2019-03-06 11:07:30,3.19,16.95,23.86,11.54,200,963,247,1274.02,72.1,71.9,75.88,10.48,422.87,80.7,75,12.59,236,601.11,257,182.09,68.99,69.09,72.88,13.91,231.07,76,60.3,9.02,186,421.16,200,188.32,78,77.8,335.42,13.61,240.51,69.8,65,105.7,70.3,80
2019-03-06 11:07:31,3.22,16.95,23.86,11.54,200,963,247,1269.04,72.1,71.9,76.15,10.45,428.46,80.7,75,12.59,236,601.11,257,214.07,69,69.08,72.56,13.9,231.93,76.2,60.3,9.02,186,421.16,200,164.3,78,77.8,336.46,13.81,239.77,69.8,65,105.7,70.6,80
2019-03-06 11:07:32,3.22,16.95,23.86,11.54,200,963,247,1272.45,72.1,71.9,78.17,10.48,429.62,80.7,75,12.59,236,601.11,257,189.66,69,69.06,72.94,13.89,227.23,76.2,60.3,9.02,186,421.16,200,210.06,78,77.8,339.3,13.77,240.36,69.8,65,105.7,70.8,80
2019-03-06 11:07:33,3.19,16.95,23.86,11.54,200,963,247,1257.2,72.1,71.9,77.76,10.55,430.56,80.7,75,12.59,236,601.11,257,196.02,69,69.06,72.94,13.91,225.23,76.2,60.4,9.02,186,421.16,200,196.24,78,77.8,344.94,13.73,240,69.8,65,105.7,70.8,80
2019-03-06 11:07:34,3.19,16.95,23.86,11.54,200,963,247,1276.88,72.1,72,76.82,10.52,426.18,80.7,75,12.59,236,601.11,257,229.57,68.97,69.05,72.81,13.89,230.4,76.2,60.4,9.02,186,421.16,200,214.49,78,77.8,344.06,13.62,239.76,69.8,65,105.7,70.4,80
2019-03-06 11:07:35,3.18,16.95,23.86,11.54,200,963,247,1287.59,72.1,72,76.96,10.52,432.85,80.7,75,12.59,236,601.11,257,210.55,68.97,69.06,72.44,13.9,231.67,76.1,60.4,9.02,186,421.16,200,177.98,78,77.9,339.97,13.63,239.74,69.8,65,105.7,70.7,80
2019-03-06 11:07:36,3.18,16.95,23.86,11.54,200,963,247,1291.73,72.1,72,76.28,10.48,423.94,80.7,75,12.59,236,601.11,257,211.41,68.98,69.06,72.94,13.91,226.33,76.1,60.4,9.02,186,421.16,200,194.55,78,77.9,336.84,13.51,239.24,69.8,65,105.7,70.6,80
2019-03-06 11:07:37,3.18,16.95,23.86,11.54,200,963,247,1298.27,72.1,72,77.22,10.45,429.79,80.7,75,12.59,236,601.11,257,203.98,68.98,69.09,73.13,13.92,225.17,76.1,60.4,9.02,186,421.16,200,202.81,78,77.9,337.78,13.67,240.5,69.8,65,105.7,70.9,80
2019-03-06 11:07:38,3.22,16.95,23.86,11.54,200,963,247,1268.05,72.1,72.1,77.76,10.52,429.05,80.7,75,12.59,236,601.11,257,211.84,68.98,69.08,72.81,13.93,229.05,76.1,60.4,9.02,186,421.16,200,202.2,78,77.9,333.1,13.78,239.75,69.9,65,105.7,70.9,80
2019-03-06 11:07:39,3.22,16.95,23.86,11.54,200,963,247,1259.92,72.1,72.1,77.63,10.48,434.97,80.7,75,12.59,236,601.11,257,206.46,68.97,69.04,72.5,13.92,231.05,76.2,60.3,9.02,186,421.16,200,194.47,78,77.9,344.2,13.54,239.13,69.9,65,105.4,70.7,80
2019-03-06 11:07:40,3.15,16.95,23.86,11.54,200,963,247,1258.83,72.1,72.1,76.96,10.52,424.33,80.7,75,12.59,236,601.11,257,198.95,68.98,69.08,72.56,13.9,230.58,76,60.3,9.02,186,421.16,200,204.58,78,77.9,338.19,13.76,239.89,69.9,65,105.4,71.2,80
2019-03-06 11:07:41,3.15,16.95,23.86,11.54,200,963,247,1261.22,72.1,72.1,76.96,10.52,429.28,80.7,75,12.59,236,601.11,257,220.26,68.98,69.03,73.13,13.92,229.23,76.2,60.2,9.02,186,421.16,200,220.26,78,77.9,341.41,13.68,239.74,69.9,65,105.4,70.8,80
2019-03-06 11:07:42,3.2,16.95,23.86,11.54,200,963,247,1292.47,72.1,72.1,76.28,10.48,425.95,80.7,75,12.59,236,601.11,257,205.14,68.98,69.09,73.13,13.85,228.28,76,60.2,9.02,186,421.16,200,205.14,78,77.9,340.38,13.72,239.77,69.9,65,106,71,80
2019-03-06 11:07:43,3.2,16.95,23.86,11.54,200,963,247,1262.78,72.1,72.2,77.9,10.48,428.56,80.7,75,12.59,236,601.11,257,190.64,68.96,69.08,72.5,13.92,230.67,76.2,60.1,9.02,186,421.16,200,190.64,78,77.9,337.34,13.75,239.79,69.9,65,106,70.6,80
2019-03-06 11:07:44,3.2,16.95,23.86,11.54,200,963,247,1261.36,72.1,72.2,78.17,10.55,427.02,80.7,75,12.59,236,601.11,257,205.09,69,69.08,72.75,13.89,231.88,76.2,60,9.02,186,421.16,200,205.09,78,77.9,336.52,13.82,239.85,69.9,65,106,71,80
2019-03-06 11:07:45,3.18,16.95,23.86,11.54,200,963,247,1257.06,72.1,72.2,77.22,10.52,436.09,80.7,75,12.59,236,601.11,257,200.14,68.98,69.09,72.94,13.85,228.42,76,60,9.02,186,421.16,200,200.14,78,77.9,339.98,13.77,240.02,69.9,65,105.4,70.6,80
2019-03-06 11:07:46,3.18,16.95,23.86,11.54,200,963,247,1267.55,72.1,72.2,76.42,10.48,427.5,80.7,75,12.59,236,601.11,257,207.39,68.99,69.09,73.06,13.86,226.45,76.2,59.9,9.02,186,421.16,200,207.39,78,77.9,347.91,13.83,239.76,69.9,65,105.4,70.4,80
2019-03-06 11:07:47,3.17,16.95,23.86,11.54,200,963,247,1263.47,72.1,72.3,76.01,10.48,421.26,80.7,75,12.59,236,601.11,257,211.31,68.98,69.06,72.81,13.9,230.8,76,59.8,9.02,186,421.16,200,211.31,78,77.9,340.78,13.64,240.43,69.9,65,105.4,71.3,80
2019-03-06 11:07:48,3.17,16.95,23.86,11.54,200,963,247,1260.62,72.1,72.3,76.55,10.42,426.7,80.7,75,12.59,236,601.11,257,185.84,68.99,69.07,72.69,13.87,231.53,76.2,59.8,9.02,186,421.16,200,185.84,78,77.9,335.65,13.42,239.74,69.9,65,105.5,70.6,80
2019-03-06 11:07:49,3.18,16.95,23.86,11.54,200,963,247,1252.43,72.1,72.3,78.17,10.48,428.1,80.7,75,12.59,236,601.11,257,206.65,68.99,69.07,72.94,13.92,225.85,76,59.7,9.02,186,421.16,200,206.65,78,77.9,336.33,13.79,239.8,69.9,65,105.5,71.1,80
2019-03-06 11:07:50,3.18,16.95,23.86,11.54,200,963,247,1258.24,72.1,72.3,78.3,10.52,429.01,80.7,75,12.59,236,601.11,257,199.96,69,69.06,72.75,13.84,225.03,76,59.7,9.02,186,421.16,200,199.96,78,77.9,336.53,13.66,240.5,69.9,65,105.5,70.3,80
2019-03-06 11:07:51,3.18,16.95,23.86,11.54,200,963,247,1270.31,72.1,72.3,76.96,10.48,423.73,80.8,75,12.59,236,601.11,257,186.59,68.98,69.07,72.88,13.92,229.5,76.2,59.7,9.02,186,421.16,200,186.59,78,77.9,345.14,13.78,239.77,69.9,65,105.4,71,80
2019-03-06 11:07:53,3.18,16.95,23.86,11.54,200,963,247,1257.09,72.1,72.4,77.63,10.52,431.34,80.8,75,12.59,236,601.11,257,190.09,68.97,69.08,72.5,13.93,231.22,76,59.6,9.02,186,421.16,200,190.09,78,78,340.43,13.63,240.43,69.9,65,105.4,71,80
2019-03-06 11:07:54,3.18,16.95,23.86,11.54,200,963,247,1271.62,72.1,72.4,77.36,10.48,421.83,80.8,75,12.59,236,601.11,257,177.3,68.99,69.1,72.88,13.93,227.07,76.2,59.6,9.02,186,421.16,200,177.3,78,78,341.29,13.67,239.74,69.9,64.9,105.4,70.8,80
2019-03-06 11:07:55,3.19,16.95,23.86,11.54,200,963,247,1274.62,72.1,72.4,78.17,10.52,428.19,80.8,75,12.59,236,601.11,257,236.14,69,69.09,73.06,13.92,226.28,76.1,59.6,9.02,186,421.16,200,236.14,78,78,333.07,13.69,239.83,69.9,64.9,105.7,71.1,80
2019-03-06 11:07:56,3.19,16.95,23.86,11.54,200,963,247,1254.85,72.1,72.4,78.17,10.48,427.66,80.8,75,12.59,236,601.11,257,190.53,68.97,69.05,72.75,13.92,228.15,76.1,59.6,9.02,186,421.16,200,190.53,78,78,338.38,13.7,240.14,69.9,64.9,105.7,70.7,80
2019-03-06 11:07:57,3.24,16.95,23.86,11.54,200,963,247,1262.1,72.1,72.4,78.03,10.52,433.66,80.8,75,12.59,236,601.11,257,219.51,68.97,69.05,72.5,13.89,231.13,76.2,59.7,9.02,186,421.16,200,219.51,78,78,336.82,13.85,239.77,69.9,64.9,105.7,71.2,80
2019-03-06 11:07:58,3.24,16.95,23.86,11.54,200,963,247,1258.12,72.1,72.4,76.96,10.48,423.61,80.8,75,12.59,236,601.11,257,205.18,68.97,69.08,72.5,13.87,231.67,76.1,59.7,9.02,186,421.16,200,205.18,78,78,345.11,13.69,239.76,69.9,64.9,106.1,70.6,80
2019-03-06 11:07:59,3.17,16.95,23.86,11.54,200,963,247,1271.6,72.1,72.5,77.09,10.55,428.23,80.8,75,12.59,236,601.11,257,192.98,69,69.1,72.94,13.92,228.77,76.1,59.7,9.02,186,421.16,200,192.98,78,78,340.19,13.74,239.72,69.9,64.9,106.1,71,80
2019-03-06 11:08:00,3.17,16.95,23.86,11.54,200,963,247,1269.15,72.1,72.5,76.69,10.45,426.54,80.8,75,12.59,236,601.11,257,207.43,68.96,69.07,72.94,13.93,226.98,76.2,59.8,9.02,186,421.16,200,173.35,78,78,340.21,13.65,239.73,69.9,64.9,106.1,70.9,80
2019-03-06 11:08:01,3.18,16.95,23.86,11.54,200,963,247,1249.07,72.1,72.5,78.17,10.45,430.58,80.8,75,12.59,236,601.11,257,187.16,68.98,69.08,72.5,13.9,230.27,76.2,59.8,9.02,186,421.16,200,187.16,78,78,336.17,13.65,239.96,69.9,64.9,105.8,70.7,80
2019-03-06 11:08:02,3.18,16.95,23.86,11.54,200,963,247,1249.29,72.1,72.5,78.97,10.52,431.56,80.8,75,12.59,236,601.11,257,187.77,69.01,69.09,72.63,13.91,231.28,76.1,59.9,9.02,186,421.16,200,175.62,78,78,339.6,13.83,239.75,69.9,64.9,105.8,72.9,80
2019-03-06 11:08:03,3.18,16.95,23.86,11.54,200,963,247,1257.53,72.1,72.5,77.63,10.55,449.07,80.8,75,12.59,236,601.11,257,210.01,68.98,69.1,72.56,13.92,227.2,76.2,59.9,9.02,186,421.16,200,178.86,78,78,333.11,13.71,241.85,69.9,64.9,106.7,70.3,80
2019-03-06 11:08:04,3.17,16.95,23.86,11.54,200,963,247,1276.74,72.1,72.5,76.69,10.52,432.77,80.8,75,12.59,236,601.11,257,187.73,68.99,69.09,73,13.89,225.23,76.1,60,9.02,186,421.16,200,209.03,78,78.1,337.56,13.7,239.83,69.9,64.9,106.7,70.6,80
2019-03-06 11:08:05,3.17,16.95,23.86,11.54,200,963,247,1272.08,72.1,72.5,76.28,10.52,424.98,80.8,75,12.59,236,601.11,257,186.99,69.01,69.09,72.94,13.91,229.58,76.2,60.1,9.02,186,421.16,200,218.4,78,78.1,341.52,13.75,239.78,69.9,64.9,106.7,73.6,80
2019-03-06 11:08:06,3.17,16.95,23.86,11.54,200,963,247,1273.58,72.1,72.6,76.82,10.45,434.24,80.8,75,12.59,236,601.11,257,156.5,68.98,69.09,72.56,13.93,231.37,76.2,60.1,9.02,186,421.16,200,192.84,78,78.1,337.08,13.76,240.48,69.9,64.9,107.2,73.7,80
2019-03-06 11:08:07,3.17,16.95,23.86,11.54,200,963,247,1261.39,72.1,72.6,78.44,10.52,429.77,80.8,75,12.59,236,601.11,257,169.46,69,69.08,72.75,13.91,225.85,76,60.2,9.02,186,421.16,200,199.53,78,78.1,334.31,13.55,239.74,69.9,64.9,107.2,73.3,80
2019-03-06 11:08:08,3.62,16.95,23.86,11.54,200,963,247,1253.5,72.1,72.6,78.03,10.52,430.26,80.8,75,12.59,236,601.11,257,210.31,68.99,69.08,72.81,13.86,225.2,76.3,60.3,9.02,186,421.16,200,209.66,78,78.1,334.59,13.86,239.78,69.9,64.9,107.2,73.2,80
2019-03-06 11:08:09,3.62,16.95,23.86,11.54,200,963,247,1256.04,72.1,72.6,76.55,10.48,423.64,80.8,75,12.59,236,601.11,257,210.45,68.97,69.06,72.88,13.87,228.4,76.1,60.3,9.02,186,421.16,200,224.54,78,78.1,338.44,13.83,239.76,70,64.9,106.2,73,80
2019-03-06 11:08:10,2.97,16.95,23.86,11.54,200,963,247,1245.56,72.1,72.6,77.09,10.52,430.88,80.8,75,12.59,236,601.11,257,204.06,68.98,69.1,72.5,13.92,231.02,76.3,60.3,9.02,186,421.16,200,196.65,78,78.1,344.93,13.61,239.78,70,64.9,106.2,73.9,80
2019-03-06 11:08:11,2.97,16.95,23.86,11.54,200,963,247,1267.3,72.1,72.6,76.96,10.48,421.97,80.8,75,12.59,236,601.11,257,200.63,68.98,69.08,72.56,13.92,231.05,76.1,60.4,9.02,186,421.16,200,176.04,78,78.1,344.37,13.57,239.75,70,64.9,106.2,73.8,80
2019-03-06 11:08:12,3.76,16.95,23.86,11.54,200,963,247,1286.83,72.1,72.6,77.76,10.48,427.48,80.8,75,12.59,236,601.11,257,180.61,69.01,69.09,72.63,13.92,229.1,76.1,60.4,9.02,186,421.16,200,203.16,78,78.2,341.6,13.63,239.78,70,64.9,106.2,73.5,80
2019-03-06 11:08:13,3.76,16.95,23.86,11.54,200,963,247,1266.3,72.1,72.6,78.17,10.52,427.44,80.8,75,12.59,236,601.11,257,182.07,68.99,69.07,72.44,13.87,227.67,76.3,60.4,9.02,186,421.16,200,214.18,78,78.2,339.68,13.83,239.98,70,64.9,106.2,73.5,80
2019-03-06 11:08:14,3.76,16.95,23.86,11.54,200,963,247,1266.12,72.1,72.6,77.9,10.55,432.9,80.8,75,12.59,236,601.11,257,193.3,69,69.06,72.38,13.91,230.8,76.1,60.4,9.02,186,421.16,200,201.68,78,78.2,339.85,13.45,239.75,70,64.9,106.2,73.7,80
2019-03-06 11:08:15,0,16.95,23.86,11.54,200,963,247,1256.31,72.1,72.6,76.82,10.52,423.39,80.8,75,12.59,236,601.11,257,204.34,68.98,69.09,72.38,13.93,231.62,76.3,60.4,9.02,186,421.16,200,210.17,78,78.2,334.25,13.74,239.74,70,64.9,105.5,73.5,80
2019-03-06 11:08:16,0,16.95,23.86,11.54,200,963,247,1244.91,72.1,72.6,76.69,10.48,427.44,80.9,75,12.59,236,601.11,257,208.1,69.01,69.08,72.69,13.93,228.1,76.1,60.4,9.02,186,421.16,200,217.45,78,78.2,340.18,13.75,240.36,70,64.9,105.5,73.4,80
2019-03-06 11:08:17,3.18,16.95,23.86,11.54,200,963,247,1265.25,72.1,72.6,76.15,10.45,424.58,80.9,75,12.59,236,601.11,257,203.17,69,69.06,72.63,13.91,226.5,76.1,60.3,9.02,186,421.16,200,203.87,78,78.2,333.1,13.55,239.77,70,64.9,105.5,73.7,80
2019-03-06 11:08:18,3.18,16.95,23.86,11.54,200,963,247,1262.06,72.1,72.6,77.63,10.45,427.44,80.9,75,12.59,236,601.11,257,213.76,68.99,69.09,72.25,13.91,230.57,76.3,60.3,9.02,186,421.16,200,197.79,78,78.2,347.73,13.68,239.86,70,64.9,105.9,73.8,80
2019-03-06 11:08:19,3.16,16.95,23.86,11.54,200,963,247,1247.85,72.1,72.6,78.17,10.55,425.12,80.9,75,12.59,236,601.11,257,197.26,69.01,69.08,72.38,13.93,231.27,76.1,60.2,9.02,186,421.16,200,180.81,78,78.2,334.6,13.67,239.84,70,64.9,105.9,73.7,80
2019-03-06 11:08:20,3.16,16.95,23.86,11.54,200,963,247,1247.81,72.1,72.6,77.22,10.48,435.68,80.9,75,12.59,236,601.11,257,206.67,68.97,69.06,72.56,13.91,225.45,76.3,60.2,9.02,186,421.16,200,183.78,78,78.2,335.62,13.7,239.76,70,64.9,105.9,73.2,80
2019-03-06 11:08:21,3.16,16.95,23.86,11.54,200,963,247,1277.37,72.1,72.6,77.09,10.48,427.42,80.9,75,12.59,236,601.11,257,170.54,69,69.06,72.75,13.86,225.02,76.1,60.1,9.02,186,421.16,200,194.87,78,78.2,332.8,13.64,240.36,70,64.9,105,73.6,80
2019-03-06 11:08:22,3.2,16.95,23.86,11.54,200,963,247,1288.13,72.1,72.6,77.22,10.48,419.68,80.9,75,12.59,236,601.11,257,189.63,68.97,69.09,72.75,13.87,229.13,76.3,60,9.02,186,421.16,200,221.98,78,78.2,337.25,13.69,239.74,70,64.9,105,73.5,80
2019-03-06 11:08:23,3.2,16.95,23.86,11.54,200,963,247,1283.57,72.1,72.6,76.96,10.48,426.62,80.9,75,12.59,236,601.11,257,209.63,68.97,69.05,72.25,13.87,231.07,76.3,59.9,9.02,186,421.16,200,202.76,78,78.2,343.27,13.82,240.07,70,64.9,105,73.9,80
2019-03-06 11:08:24,3.21,16.73,23.93,11.54,200,963,247,1267.39,72.1,72.6,78.03,10.52,427.26,80.9,75,12.59,236,601.11,257,190.94,69.01,69.07,72.69,13.9,226.88,76.1,59.9,9.02,186,421.16,200,190.38,78,78.2,334.35,13.8,239.76,70,64.9,105.5,74.1,80
2019-03-06 11:08:25,3.21,16.73,23.93,11.54,200,963,247,1247.68,72.1,72.6,77.76,10.55,429.6,80.9,75,12.59,236,601.11,257,216.34,69,69.06,72.88,13.87,226.55,76.2,59.8,9.02,186,421.16,200,205.52,78,78.2,341.98,13.79,240.28,70,64.9,105.5,74.1,80
2019-03-06 11:08:26,3.2,16.73,23.93,11.54,200,963,247,1257.46,72.1,72.6,77.09,10.52,422.79,80.9,75,12.59,236,601.11,257,184.33,69.01,69.06,72.88,13.93,227.8,76.1,59.7,9.02,186,421.16,200,214.87,78,78.2,346.26,13.56,239.78,70,64.9,105.5,73.4,80
2019-03-06 11:08:27,3.2,16.73,23.93,11.54,200,963,247,1267.18,72.1,72.6,76.96,10.52,431.28,80.9,75,12.59,236,601.11,257,210.7,68.98,69.06,72.56,13.93,230.5,76.3,59.7,9.02,186,421.16,200,205.91,78,78.2,345.21,13.56,239.75,70,64.9,105.8,73.4,80
2019-03-06 11:08:28,3.18,16.73,23.93,11.54,200,963,247,1296.64,72.1,72.6,76.42,10.45,422.79,80.9,75,12.59,236,601.11,257,227.56,68.98,69.06,72.38,13.93,231.87,76.3,59.6,9.02,186,421.16,200,189.65,78,78.2,337.3,13.56,239.76,70,64.9,105.8,74,80
2019-03-06 11:08:29,3.18,16.73,23.93,11.54,200,963,247,1263.3,72.1,72.6,77.9,10.48,428.18,80.9,75,12.59,236,601.11,257,203.86,68.95,69.04,72.81,13.9,228.72,76.1,59.6,9.02,186,421.16,200,205.77,78,78.2,336.89,13.7,239.79,70,64.9,105.8,73.8,80
2019-03-06 11:08:30,3.2,16.73,23.93,11.54,200,963,247,1269.4,72.1,72.6,78.57,10.48,427.99,80.9,75,12.59,236,601.11,257,201.98,68.98,69.07,72.69,13.9,227.12,76.3,59.6,9.02,186,421.16,200,207.1,78,78.1,337,13.76,240.17,70,64.9,105.6,73.8,80
2019-03-06 11:08:31,3.2,16.73,23.93,11.54,200,963,247,1246.92,72.1,72.6,76.82,10.52,434.21,80.9,75,12.59,236,601.11,257,189,69.01,69.07,72.75,13.9,230.28,76.1,59.6,9.02,186,421.16,200,209.01,78,78.1,338.71,13.69,239.77,70,64.9,105.6,73.4,80
2019-03-06 11:08:32,3.2,16.73,23.93,11.54,200,963,247,1262.21,72.1,72.6,76.69,10.52,423.76,80.9,75,12.59,236,601.11,257,208.11,68.98,69.08,72.5,13.91,231.18,76.3,59.6,9.02,186,421.16,200,194.7,78,78.1,333.98,13.66,239.77,70,64.9,105.6,75.9,80
2019-03-06 11:08:33,3.17,16.73,23.93,11.54,200,963,247,1257.48,72.1,72.5,75.88,10.52,427.64,80.9,75,12.59,236,601.11,257,180.86,68.98,69.06,72.63,13.86,226.33,76.2,59.6,9.02,186,421.16,200,196.78,78,78.1,339.36,13.74,239.76,70,64.9,105.6,73.8,80
2019-03-06 11:08:34,3.17,16.73,23.93,11.54,200,963,247,1262.05,72.1,72.5,77.63,10.45,426.04,80.9,75,12.59,236,601.11,257,204.6,68.99,69.06,72.81,13.83,224.9,76.1,59.6,9.02,186,421.16,200,193.58,78,78,338.75,13.78,239.76,70,64.9,105.6,75.1,80
2019-03-06 11:08:35,3.17,16.73,23.93,11.54,200,963,247,1269.41,72.1,72.5,77.9,10.48,428.67,80.9,75,12.59,236,601.11,257,175.55,68.98,69.06,72.75,13.87,230.02,76.2,59.7,9.02,186,421.16,200,175.58,78,78,334.36,13.79,239.78,70,64.9,105.6,74.3,80
2019-03-06 11:08:36,3.17,16.73,23.93,11.54,200,963,247,1266.93,72.1,72.5,77.36,10.52,426.67,80.9,75,12.59,236,601.11,257,170.48,68.97,68.96,72.69,13.92,231.53,76.1,59.7,9.02,186,421.16,200,171.37,78,78,337.49,13.64,239.75,70,64.9,106.5,74.7,80
2019-03-06 11:08:37,3.2,16.73,23.93,11.54,200,963,247,1268.35,72.1,72.5,77.49,10.52,435.86,80.9,75,12.59,236,601.11,257,196.34,69,69.07,72.81,13.92,226.4,76.2,59.8,9.02,186,421.16,200,195.79,78,78,333.8,13.64,239.77,70,64.9,106.5,76.4,80
2019-03-06 11:08:38,3.2,16.73,23.93,11.54,200,963,247,1298.9,72.1,72.5,77.63,10.48,422.04,80.9,75,12.59,236,601.11,257,168.12,69,69.08,72.88,13.93,225.55,76.2,59.8,9.02,186,421.16,200,209.41,78,78,348.99,13.78,239.75,70,64.9,106.5,73.4,80
2019-03-06 11:08:39,3.19,16.73,23.93,11.54,200,963,247,1295.91,72.1,72.5,77.36,10.52,428.64,80.9,75,12.59,236,601.11,257,192.73,68.97,69.07,72.81,13.9,228.1,76.1,59.9,9.02,186,421.16,200,207.93,78,77.9,338.42,13.71,239.74,70,64.9,106.6,73.5,80
2019-03-06 11:08:40,3.19,16.73,23.93,11.54,200,963,247,1307.59,72.1,72.4,78.7,10.45,428.98,80.9,75,12.59,236,601.11,257,225.58,68.96,69.07,72.38,13.94,231.75,76.2,59.9,9.02,186,421.16,200,208.54,78,77.9,339.29,13.48,239.67,70,64.9,106.6,73.9,80
2019-03-06 11:08:41,3.22,16.73,23.93,11.54,200,963,247,1263.56,72.1,72.4,78.3,10.52,430.54,80.9,75,12.59,236,601.11,257,207.42,69.01,69.09,72.94,13.94,231.75,76.2,60,9.02,186,421.16,200,199.11,78,77.9,335.85,13.71,239.77,70,64.9,106.6,73.9,80
2019-03-06 11:08:42,3.22,16.73,23.93,11.54,200,963,247,1278.76,72.1,72.4,77.09,10.52,424.37,80.9,75,12.59,236,601.11,257,189.78,68.97,69.08,73.19,13.87,227.68,76.2,60.1,9.02,186,421.16,200,213.98,78,77.9,342.3,13.62,239.75,70,64.9,106.2,74.9,80
2019-03-06 11:08:43,3.21,16.73,23.93,11.54,200,963,247,1264.14,72.1,72.4,76.82,10.52,431.42,80.9,75,12.59,236,601.11,257,188.81,68.97,69.07,73.06,13.85,230.83,76.2,60.1,9.02,186,421.16,200,214.07,78,77.9,343.12,13.73,239.15,70,64.9,106.2,74,80
2019-03-06 11:08:44,3.21,16.73,23.93,11.54,200,963,247,1266.46,72.1,72.4,76.01,10.52,422.97,80.9,75,12.59,236,601.11,257,202.7,69,69.08,72.63,13.93,231.72,76.2,60.2,9.02,186,421.16,200,196.3,78,77.9,337.49,13.68,239.74,70,64.9,106.2,74.4,80
